simulation_unit_id,truth_state,synthetic_ground_truth_known,qpp_component_present,true_period_s,qpp_fraction,qpp_phase_rad,signal_family,n_samples,red_noise_alpha,gap_quality_regime,truth_source,truth_sha256
F3BBG_N060_A0_Q004_R063:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,93.96306720592389,0.04,0.14672060811150206,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,324b9c2736acbc34d092696e0484f7f2e969baf686918f6bd748f6ac91aba2a2
F3BBG_N060_A0_Q004_R068:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,dca6891086ba27a610b524688d975d72179f844e640fb21a0bacc5192927b689
F3BBG_N060_A0_Q004_R068:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,231.9243656243061,0.04,2.6724372336902453,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,157fd8f6f1aafb668a4cde35300ad406c9f42e6ecb755b9ee5e49fffec02d573
F3BBG_N060_A0_Q004_R072:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8cd2389fad20cecdfb9f9b1e78d385937d286da4d087bef96f8d99f786f15e4c
F3BBG_N060_A0_Q004_R072:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,259.7164516761061,0.04,3.576476084189038,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9f76fd6922604b99d3948b244da78ae38ab2a36fbbdca2b24175fcda39df9679
F3BBG_N060_A0_Q004_R074:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2da825a472385de889af4626adca15d28fffbf86f40f1c55e3e561ff87081a83
F3BBG_N060_A0_Q004_R074:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,218.0207980973606,0.04,3.2427875851517656,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b646c540b4c38bce16b76b1519817afb3b89adc7f3c0643ec7061f1178f6d041
F3BBG_N060_A0_Q004_R076:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2241ffe34ca90b2a1a03df074486a134b462248647e4a7ab88860ba8c96b8237
F3BBG_N060_A0_Q004_R076:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,276.36651239847345,0.04,5.482781305505118,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4b33e724285930b03f8c01448124b0c483acd25e7d485617e98c19aa9df323b4
F3BBG_N060_A0_Q004_R077:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,987c90a675b761484e79a62ee8edd5f2d9d012d2561e037604bfa1a76e12b635
F3BBG_N060_A0_Q004_R077:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,261.50741174303863,0.04,0.5683841595950246,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,bb5db5c76964d705fe1efef774fe07f3bcbb2cf656c682b3c18fe4a006a2665d
F3BBG_N060_A0_Q004_R078:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ffa246c69979b1db37059633f0b6352b0a82bb7e9306213029c9b8cd19037044
F3BBG_N060_A0_Q004_R078:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,42.60335803840691,0.04,0.27326936538766394,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5e97d6da62ba9f3f2d2f1708e4c48e6dc5e9c1042ed6dd020ba5f8f32a34b43f
F3BBG_N060_A0_Q004_R079:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,6b1e2c1c9b6db63aa439128d43a5807c4c6784356e168b2c9df209ed835c72ad
F3BBG_N060_A0_Q004_R079:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,73.34375020865336,0.04,5.918949080474637,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a7aef2f92f49af1067defbc9ae442175380a424d128c5eb27051424f2f69cc9f
F3BBG_N060_A0_Q004_R080:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,90d4f573784d8f20d9ef731cfad8ad3b17bddb7f1d45c7c1d86324d0af144dd4
F3BBG_N060_A0_Q004_R080:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,135.14873929474004,0.04,2.547351443444363,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,214236ed851c26cd673fb9d5e299bd98fd0649a581c2fe4a69b17c23f35d4f9c
F3BBG_N060_A0_Q004_R081:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,317f4a5a17588eceec20ba483428965febeb607129d6b49263db9427382c3500
F3BBG_N060_A0_Q004_R081:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,225.409175829735,0.04,2.136971331217388,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,016ad418f64ab731104fc96223a0a12ac475bfd5880583dd342e3144ed3fc50d
F3BBG_N060_A0_Q004_R083:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,6bade6b0cfb1326c6f993a0e6d33aa751cb4708d7964de407b0cc8f4c656b147
F3BBG_N060_A0_Q004_R083:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,291.20912813220366,0.04,1.9060849852497466,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,bbde1b5605de6652b425f9af884dc3f45eaeddd9ed2990a4fb7ae98c38b03722
F3BBG_N060_A0_Q004_R084:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f3575f3da610bd3da12dd8020323a26c3ef67b7404d9ceba3445d8f75007b227
F3BBG_N060_A0_Q004_R084:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,293.22244024685085,0.04,4.881223893444127,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8eaf403324850b47a02e8a3cff35befcfd2a820eab692a8a8341a4f2ea38b01a
F3BBG_N060_A0_Q004_R088:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b723925d44d4e650da2df6e2358e95b09deb7407caa229149f4aaa5ac468aa3a
F3BBG_N060_A0_Q004_R088:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,155.56372544341116,0.04,0.5728468024950888,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e06859f5c9a7db0d2edc6f97b7c2542c71fdf3e5068682c43acd2ed2a2a62cb9
F3BBG_N060_A0_Q004_R090:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b5c0725f8c4346564c50a97769e17a5e97588d401191a270ad713d249366fa9e
F3BBG_N060_A0_Q004_R090:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,299.5896611934325,0.04,1.8214026464087347,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2a24e80bc2bba408b02e20a70d8ef8cf6a01fbefe37bb67b18d5b453de2068d2
F3BBG_N060_A0_Q004_R091:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2e0596f1da18e6dceee266e9637cd3999b580689727cbc56df087400f6d9b0c5
F3BBG_N060_A0_Q004_R091:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,251.69520064686245,0.04,0.796537241524453,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ffc13cd2b6345f69fec880cfd267dcf0fc68bc63b7e674229169938b2a766900
F3BBG_N060_A0_Q004_R094:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d4e4d2cd4aa52bc86d29b26cadb57a07c4f639d4264559b331cc75f2a3f08982
F3BBG_N060_A0_Q004_R094:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,44.03251061661546,0.04,2.3311055701848695,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,aad89889d8b5b282cc750a7f3cc2c76ef12c5a32317d07dc4ee34b77cb6daa88
F3BBG_N060_A0_Q004_R096:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7dd2476d89c5fd21640ee5b933f3fde6f6f861de8b953cd3c81360a0dbb81c85
F3BBG_N060_A0_Q004_R096:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,85.03700218954883,0.04,0.12101842595404645,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,fd2b895fac4b483421663d3e558eba7543663bb735b397f29ca2c87298cc3bbf
F3BBG_N060_A0_Q004_R098:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d5106baf0d72a005410fa7f574befa82eb9b602a773660963203963a6ba8cc67
F3BBG_N060_A0_Q004_R098:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,46.43259312987951,0.04,1.222065516315026,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5eb72929f0a81460a35a78c27e3c98e2905e42e5b979ced07a51aeb1afa62e06
F3BBG_N060_A0_Q004_R100:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,8c5b6658296ec5f36765325cf3c32e85d24bf4b9fdabc7ec1d129f403ce60329
F3BBG_N060_A0_Q004_R100:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,92de1df85c5cd7cfb4615f9a315484d7e84ad2c36f3a83ca8c22718a4c78dc5f
F3BBG_N060_A0_Q004_R100:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,cf22a575ef17db490bec60317fb48e6a4728a0ee5352afbd215955d4be700d45
F3BBG_N060_A0_Q004_R100:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,216.46458118212323,0.04,2.4111139423101293,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,f39b70e26bd193b552dbcec9eefafb787af3d72d4e79f2b1cfde06a0afe9ec02
F3BBG_N060_A0_Q004_R100:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,216.46458118212323,0.04,2.4111139423101293,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,9414043cf543679a412aa09a3b6985a2d99c0431baaff75e7b0dda06e7d1f74a
F3BBG_N060_A0_Q004_R100:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,216.46458118212323,0.04,2.4111139423101293,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,bfd3ee2a469ee6d94916ebf4de60f6756bcbae4d641b75b9c6577523cead4f91
F3BBG_N060_A1_Q001_R001:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,878331851146ea5bb8d9b9bf852933770fe6405cadb8cc3d118a9e157e8b9fe9
F3BBG_N060_A1_Q001_R001:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,283.99639045729816,0.01,3.7885002040382947,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d1eda008ea69201e209774d416a4ff83569a8ea7c42e800e1d246cf295c1ed7a
F3BBG_N060_A1_Q001_R002:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e184eb29b8edb37b5269bec2f0a15077382f8997b1b30e8ee0b6711798858702
F3BBG_N060_A1_Q001_R002:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,292.2506268633959,0.01,2.4456552115920824,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a19f2e7a88a12b9bed30291c6318ccd75ae614e551c8fdf2518501543b114c87
F3BBG_N060_A1_Q001_R003:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,8ac524bcbab69e33d08db33d136d8307ee61aa288c3a414f4948eb1f48f01f1d
F3BBG_N060_A1_Q001_R003:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,211.1799716922442,0.01,5.9599226977447275,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c91d2ba2582754059c9ae2cd73dbddfb1ae32363c19d0572670877070010237a
F3BBG_N060_A1_Q001_R006:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ca8f70b876d3c02ee287e9e7856c1f1e18b1b918995b2471b50aa258aa2db4cb
F3BBG_N060_A1_Q001_R006:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,45.50047500669301,0.01,3.501108428496876,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,59b1e7b7a51ced96370f7daef7df6f2abe1bc189b7566cd41ed82ffbba525b46
F3BBG_N060_A1_Q001_R010:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b7b2bd2260767efd427fed90bedfa09a47347c985a4ef75065c2350635080b99
F3BBG_N060_A1_Q001_R010:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,60.672522428535835,0.01,2.7936634837445955,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2e74c5b1817bf932034e5b88a2ecfd74f6846fda60d8935441591060eaaf0efc
F3BBG_N060_A1_Q001_R011:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,29c7f1e737e32c2986413ceca794ff2728041b9d7dd77a12076dc4d0981c2932
F3BBG_N060_A1_Q001_R011:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,81.12602926944763,0.01,3.91337931978681,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ca5f69067d25f9270c1efb2efa2cb33300b03bb8119057182ada1ce712d87f8d
F3BBG_N060_A1_Q001_R013:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,482b30d49be0b48659d5fe47d6b263c8fa6c4b5a0566f30d2ff1a95f69924048
F3BBG_N060_A1_Q001_R013:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,44.71499490275699,0.01,1.7748237524190114,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,796957ac36e6ca063776ae194462819f7453338592406e62f24a6a4fb95c53e3
F3BBG_N060_A1_Q001_R015:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,0580e82d978031ec9cd988f5ae434d045e71fb67fcfee4e37aa60cb7b8a9c0cc
F3BBG_N060_A1_Q001_R015:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,50.34080905104328,0.01,3.3391067081212604,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,6bc120b27912ff4e683fcf52662dc789101031eebb1fa7923c6fa404b22b5aa1
F3BBG_N060_A1_Q001_R016:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,67a93df10e1094c58cbb0840b3fd9c7a2ba394661513b9e8f9798cb4d9a0dfaa
F3BBG_N060_A1_Q001_R016:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,7d6c580dfa5af2b28af3311298d8b715c2e1faa37b789765ad08457cf63398c1
F3BBG_N060_A1_Q001_R016:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1afa7b979f09f22dfebb25088555627c41efacd5bdb2dc4ef030fdc6a59ccd12
F3BBG_N060_A1_Q001_R016:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,277.7120299038681,0.01,3.9652418564173337,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,109373f15c9c7af706bacf24cb0f9d9b4c7c4e943689f3de3ea501e4fa843771
F3BBG_N060_A1_Q001_R016:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,277.7120299038681,0.01,3.9652418564173337,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,c183940fb557b59e293dafc20dd3d606207b92ae9486ae4441699bf5d50c6018
F3BBG_N060_A1_Q001_R016:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,277.7120299038681,0.01,3.9652418564173337,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,636c2e37b4b5505dd1fca239ccbad4ef22f764bc8e7c59007a12fad798277071
F3BBG_N060_A1_Q001_R017:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,45c34cb35b6cf48eb3a100398947be9fe17fb95eeb7c841c61e9bdeffa27818b
F3BBG_N060_A1_Q001_R017:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,67.42193634906253,0.01,1.2468759478969402,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e0a6c616a3a745b28965b8761431b7fe4e255c6e239ba6fe0260aaad540d0cdc
F3BBG_N060_A1_Q001_R019:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2aa4a6c0fde7713f2eaec8c79da39cd20748430e7355b88cf892aef9f1b24215
F3BBG_N060_A1_Q001_R019:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,51.259407485056926,0.01,3.348224154537801,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e3f0d987847fd676366bcb73b79c601736bdcc2b27ae38aecb11cb4b5a508dfa
F3BBG_N060_A1_Q001_R020:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2644587b9d54b1df0acde5a32d9f17ae2554cebfe2690077fc0a0a89a7c3ae64
F3BBG_N060_A1_Q001_R020:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,54.77822236545018,0.01,1.0407530972150691,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9a9d9930f58047e7de6bf9e3263beb948e7eb72841f3737540f0ab7d3308a2da
F3BBG_N060_A1_Q001_R022:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,6f501ce6a4fcf3b99074722645aea682044d0e3f3755b869dcd254edeb66635f
F3BBG_N060_A1_Q001_R022:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,f7e8e30458c2e2271ec1e49d959af3d2aa9c2e3f6e242947e869ba024f5cdfee
F3BBG_N060_A1_Q001_R022:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,1.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5a599e70185c32350773d13c95e9da9477aa25d7f50c6e63f0f14692a947b83f
F3BBG_N060_A1_Q001_R022:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,101.98041970869905,0.01,5.398728131017418,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,1.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,1c2e71c3c859b6fb19aaec05460ac1a8c02b3378718c1db1fb8f3b6dcf3fc59a
