background_realization_id,split,n_samples,duration_s,red_noise_alpha,positive_pair_qpp_fraction,split_rank_sha256,challenge_rank_sha256,background_entropy,period_entropy,noise_offset,noise_length,noise_sha256,phase_rad,phase_sha256_or_canonical_repr,true_period_s,period_upper_bound_s,cycles_in_window,generation_status,generation_failure_reason,redraw_count
F3BBG_N030_A2_Q002_R029,DEVELOPMENT,30,580.0,2.0,0.02,3b8627f8ed9ded3b359f8b96f693b51d18790deab0c31d8bff357bb189200e8a,d0e68dd4a9cbc8c116059e46cd4f68a7eb0c3ed7e9005a14fb756bc864632c83,172864970032746213351897939406636643333,154244626880887575198623515225189457717,17640,30,ff04d4c5ef3e4e926797afcf8f1d9cc6e57ffe1af40d706c4afa95e5c96468a5,3.5853188780052205,ecc84fb6ef0fad1b7b59a42acc1e8e2fc253d11393fe7ee06355932cf384bcb1,80.8175178997261,193.33333333333334,7.176661880653547,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R030,DEVELOPMENT,30,580.0,2.0,0.02,676fed2954f377c424304f37fbd970c00156fcf18fd00968744e698c30228deb,0941b1a97ea7d49f7e5f33f1b56c125f4eadb088b3faceb5aaac6d02456a0c15,297713705590356437414707825856049091561,233521924109631094774234475488309975416,17670,30,10500fca754a8a1652be7be59bb0fd16c78c4568d135a6bf8232c3787c702d7b,0.3845964851873958,9f23df3c03851c74ad17354b7faeebd22905405ae4a1634d4f367543f37ad1f8,171.50131695618458,193.33333333333334,3.381898228502696,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R032,DEVELOPMENT,30,580.0,2.0,0.02,0754bb5b25dfbba2b405e6262914dc7057bf1b71c922cf72881e0a7f26103c6f,f6609c145161758ce5ca7bb7e99d7f44669651c51e8dae3594ad05a5567bd7e8,285210299737675067322304257956301598422,219660351052845119353145425195431747276,17700,30,27a8815f0b09d714f8347e13e2189e8ef154eb2c8521121baf5b16ce833ba69c,5.411833162890958,9d621303ca065c89d47cf69d645b137a9f618379b69f756e3e9c3496bd4c493d,66.37741711745782,193.33333333333334,8.73791155467324,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R033,DEVELOPMENT,30,580.0,2.0,0.02,4c35f6bb3e397132bfe1ffa2758ae79eb27feb9e35910ae751978e47cc08e817,d819b84212d72fdf7bf77ede14e99388998afe071280abc266319f068a7c634b,240634826768245363521116034719567703223,170471572398990663559038965890920785097,17730,30,05112ca7f973fe92a422e4b87b3631554d0fd35d2e26b2bafd5a2f1a34e9fc29,3.5535407866261903,d4fd0555947dba006f1c45cf6c4d1ecd8a510c372497af09ec6a5839affdbf59,60.55271068045487,193.33333333333334,9.578431642156223,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R034,DEVELOPMENT,30,580.0,2.0,0.02,66b0b87ccad482f8c533a583072745ed5a8293b94049148e7478722de2a8c153,3c3cb92a2d07f7c170e1b6c24a168eb9bd799700714ed2204c386d253d9d8e3d,212590711576975851990710218694745951930,177687565986183518062636946637229720709,17760,30,736a5ba840271aa1399be573ea27d8a2feebe73743a73e366f6c57ce756b21de,1.462165280692308,5d125360fde45e10ac98318896f1d58a97d7d572362bc46f5e1afaae5099087b,180.91443589493232,193.33333333333334,3.20593543091741,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R035,DEVELOPMENT,30,580.0,2.0,0.02,6ec070520d7981022f36ed1fe4fc27eecf805114eac5cdb7e5117a7694fa5553,d336a3a0c840d024f5327f6098767b38ce5847b9a8be93dad53831256e76f6e8,90170434050495405267663427585021644435,5991987436442339515351018160088844971,17790,30,ea48919dffb8d552c4d4113c649b6657391701133ca435957e24f03075e46835,1.0801781224075093,46faf6e098ae1f2bbf55934f6cf4de2a00c717b3bd0f4c102dc2228d2be5cf51,73.99421882324195,193.33333333333334,7.8384502090022625,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R037,DEVELOPMENT,30,580.0,2.0,0.02,09a1df9b0af70ced89b21e72059cb2e34069b7dab9b46ea4e81521a46ac9dca7,94ae160dfb8a7e49641c886bf890551032b537b162241a65b46e1bb13c2e45f9,49508544276787501338635623055267366606,212021747875324617388954018273811408854,17820,30,fd88127017b5ed6868ed02bf21473c36ba53f071be48eb7fcae65d1a0f52f1b6,1.8649627794361223,19260df2b8f193428d7b50b6338496cfff9ba258f3bc651261936118770da758,99.58411702815108,193.33333333333334,5.824221947321598,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R038,DEVELOPMENT,30,580.0,2.0,0.02,3528d13f5eee823349a1ee4247f1c87381f677b3f9d71d0e9a898c885d6992fc,e86b361bd83ab0d6f05346b9d8aad799edbe2fbd4168b87f89a0aea03f9ca744,261373235554093070376121341103639365782,15586760165859032500590477809158275982,17850,30,0db71e9d3b0278a3a0a3dc4931bf33ce19e825348b61b04f83d68be0d32516b4,4.139146874584627,71c7e2408007f20a02f304faa8d6d28e98e12d8d4333573e1fcdb64b27086d47,175.63902182602126,193.33333333333334,3.3022274547538606,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R039,DEVELOPMENT,30,580.0,2.0,0.02,0252c231c5d3c6111b99e465aff4b9bc3af8092378025b2cbfbba8f30fab8b40,719f3952533d515e4b58454ca45486db3a27ad89b89de462bb4eb4849773dbdb,157752428043253952147454454687044991807,60531969694425733116329749713008926009,17880,30,0a0c60128e69b91b1dc6dd1d6977743a2bebb4af35118685dfe4aca09a29f86c,2.456844253705042,5fc107e5e5f6570632c3845a5506383bd68a948a9da3c4c1f4daefb1bd81d4af,72.50332567222114,193.33333333333334,7.999633046104818,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R040,DEVELOPMENT,30,580.0,2.0,0.02,12d7444de66bc0bd5f930c53ca3c8b3a71d9a2ebe5dda81c7669746e4b32cf67,9a175f72d8ee88a8578969a8929293be6b0d4160f3faf54e5cc2de4609c9c372,318847762773944480451172383687703230832,199739859889129080258292916402707320453,17910,30,d593674a61ad9f8d3b6ef40b9d221042476e073c08d594085da7c97bd309c527,5.309504376794266,2d294fa75d6e328f589bbc833ef9db29e126861c8a6cf4dda2f11f8e1d22007b,127.40399749920314,193.33333333333334,4.552447422253196,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R042,DEVELOPMENT,30,580.0,2.0,0.02,6f4cf0e19081765b052c4283be7829b4c203fbc309052176fd19412e4ed1f57c,428a15355952a07066185af15603b3bc4c5ca2220f732b1d5e201080c48c40fd,304331853226474024095107464532225191631,206402364632236743198600087180820731760,17940,30,d9cbf0ab79fbdb4e8aae91dea5ee29f25f58d9414ff20f762715403517a1c104,4.120469430875712,5dcf23d7b92611584c47b9ffb22c268499ffae34c329cd23ea1ad4f4a8df3b60,57.17266547128059,193.33333333333334,10.144708056183772,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R049,DEVELOPMENT,30,580.0,2.0,0.02,3ad3447be73ff699e21639df2b7d6fd641ac4946bfc8d406866867fa3ea201b9,d29ed64145e7a9b8829b3ce80aadbefb2f4578ccbd929587781fa8e58a6c25f0,49563281215614561683967434494696100377,254878246340550921434009245520189280246,17970,30,8791ee39f0364fa49c7e0e6613bf68d77752284e279ef789c482e935993c96cf,5.128705487622277,da976abcfb2d3ac5edea286d626731040503f8f88296da68d6362071d335d70b,82.26980948838509,193.33333333333334,7.049973782689807,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R053,DEVELOPMENT,30,580.0,2.0,0.02,36f47a9f8f3bde2186ac4f75be4847fe9221f9c20bce6006598371c5826358ad,0fbca82c085bc40a61ed50b4794dccca761f4d6dbd6cbc4f77dd696cc812bd8a,70295775412362822477101457763955421060,176056641705785428303628675674803763460,18000,30,8990b200d9301b13d2017e72035aabd7cb7c3b6bda7cac78692ff72c1bdf598d,3.405900124498912,13632eac0c97744217e46c99876e2da9c3cb03fcf7ae8ec6946bc7090af231be,42.74910292001457,193.33333333333334,13.567536167605791,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R054,DEVELOPMENT,30,580.0,2.0,0.02,709fc378edc78ec28f50ec5d4e9e39bde972ff93e934ec3e7c7d5924c6781c32,db37c13942e1dfe433c6a555b4c0c8c89a0ae7fff5c7bfa3fd39403aff0072b5,147912246556256579175302636334887400953,124467632400265063887858445921273463152,18030,30,3cdc3c424ce8e38e37b0d3384e7967bb751da51134e3e25bc9d80627f1fa0c06,1.8603453511715207,67f75709c60ae695f9593c43cf2c348ae3e84fba1570216bf107c184d7e26774,165.35370864830227,193.33333333333334,3.507632243275694,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R055,DEVELOPMENT,30,580.0,2.0,0.02,0b2a6861808bd5f167aeb6213321006bbf92c7138368bdf86ea0cf217bdac8b4,3ad194305798f1f4ae73c51a4cd00730fdc48f079de732e737eec7327f56b4c7,106246391268135127049851549478883112332,27907846501838613800874237020715336769,18060,30,c7bdc3a33bdfa8461ded8bbcbac99fee700484d812d5c4c2ca39b230f143a50e,3.912309850077154,2c078d308b6cdf9cb7e40753da1c280dc8d66d9f02bfea57e30c438a81559520,47.93242553230534,193.33333333333334,12.100368248819237,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R060,DEVELOPMENT,30,580.0,2.0,0.02,1a25d29875092384ce9611b92f7d9c0c389bb51ed8e4223ab23ff87cc5577f70,dca5782fbe55e499c20cd4ec43c2e7d4fc02cb4cf98a1a659be5d09ff004e4bf,288517902597953983307088477145563994173,275510483493476115887326903256272739081,18090,30,0a527fc997bb548f145c3619621924c49950ec1c44f9fc251797cfafba9f10ff,4.297866037806731,c7ff8513c2b3977ae6f52b24cba0ad5d0c0f92d9288f093bc3e13286ec5a906e,62.71088315635359,193.33333333333334,9.248793364206305,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R062,DEVELOPMENT,30,580.0,2.0,0.02,3783e7815c70e93569239a7197ed9a8e2d4ed78637f69c9bd6ff5a4c910b10ca,c28ed588d10a3196825feeb26f064040ff215932dbe60b489f6b7c48f923d824,197038563268089254940594912053169613532,116530123854470313735021232733808728573,18120,30,8ca0c1050eb746df476df94d8454f9e172bcf8699ee6ab7222e51e355eb12ef5,3.057686569159268,27fbc6079337e572edca921c8dff01238eb9d89a0f12070f72425897e247966c,119.09423442312598,193.33333333333334,4.870093021794297,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R064,DEVELOPMENT,30,580.0,2.0,0.02,0b2725b68d583f7b82ffd89f162cc1cdddbaca3dfa0aa1d2a3b86ed2f9b474c6,b3bb92650d26227410d13c6b46a2df69a2e32cb4644cfe5791cac213f9d77ad7,256663687288050311410721274898978086972,244817054003318713162972789796412963044,18150,30,4d0a2ca7232d6416ddd670475bdf8a6559c6cfcab1b03352360397d8f882defb,6.193136766878065,849ddece918d14e782854b7ecd7509ffb8c90c5a2594ed3740d580392ece8b04,158.6342006775948,193.33333333333334,3.6562103097728667,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R065,DEVELOPMENT,30,580.0,2.0,0.02,1d21b06046f3d894a09a03be62c30a3b1d82b3747e50842acbc293b64d37f09f,3af8efe619b5e1624369f60d49e676bdde6d60e5a8a5ac29676920f1871dc1de,203134432810588031719126042804145101007,263996427807430898782634026163127385344,18180,30,6c485cd9d1d41b93554142636881b1403318052709b2b8381ceb0d9e2a565ed3,4.903849828786584,eace8480cd722e408563d49d8276c80b3329d2d7b54ee412e238c88b4d3c0350,96.66312803930545,193.33333333333334,6.000219646980167,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R066,DEVELOPMENT,30,580.0,2.0,0.02,528436234864b42ec6e637e4346d4f782f833342ef75cc2bd898787bfbdb205d,ff8d1d3903c2038c4e95382b82aa5c8698c1e38bd02b2f652ffec039cc1d2423,209122009693861504154745141085518916496,188064940536017188333924779951879137099,18210,30,2c47e702f618871b80d0d538a205c49aaef8709b30c87b04a52878507f08009a,6.010162333121271,b5de53a50b740e584234b3059d3a5b191b294f353633411917034162b09df463,103.77936877325845,193.33333333333334,5.588779415947388,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R067,DEVELOPMENT,30,580.0,2.0,0.02,0bdd65e5f3d7045bd5a56cb8e0567569e7d444809237bd9216a135568151841f,4f9660384dcef170696e1c7cd74028069d8435f5d0e5f93a5b12f8036f390869,316815039896189646681480663289250914155,274293723930272050260508450218220898988,18240,30,d357da566fc259c5c6f27baa5eee17355c8b38be8cc43325a3d9fb858c7be6df,0.5160130564737946,c8c312324a5f91eff518f81346bf7765d4af285cd1cbf38462109d7b89788892,86.44934118627361,193.33333333333334,6.709131521896342,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R069,DEVELOPMENT,30,580.0,2.0,0.02,45f42af540aed06ba30d5c5dbb55c61f3aeb07ecc118c916fa4e0c3bb222ab3f,5e85e57913e380e913fb31f7ed0cb4be9adf3ffcf577fd7788c0b08c73980756,196826254813996554197819696157422351620,188366742150887619560491390565245459192,18270,30,8e3bbc05340052ee998f332b4d8777d89cff5c7a3e9d608c4f47449be59509f6,1.8557117071020583,677f0023275dcbd63d5e1ba49758b5271cacb21870bf0d54f4165b4f5ed0df65,191.3128384105029,193.33333333333334,3.0316836278153225,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R073,DEVELOPMENT,30,580.0,2.0,0.02,0f2e5cf5acffefde8a81a0779f9f62777547036544ff8079aae7cc07278e5645,c6ca173f726d18929040f4752a78888b59bb6744eaed67924981d6f16a7aa079,195706074797648173814090891285898279028,21544591948630017195177885389420061129,18300,30,c843bffc7f56cfb3c286815643afa37ae40689e79f1620a094398b5e75a0eb8d,1.332845530006181,134e84ee08be272a337393fe55d0559e5cb1899b51dbf9793b0afd415b4d2a01,65.57723721372649,193.33333333333334,8.84453241160022,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R074,DEVELOPMENT,30,580.0,2.0,0.02,308b320b58e9f8025254e16d2fbc00f35745e775d001ca0bd3440aee406a5caa,7c3c1e0c923de1875c09bcaa24423c0336a77efd0101a6135988bff3bbfd46fd,295972214545271755894153709863504473740,71360411606420016804980073497534285637,18330,30,89c9a15d84f4ba227c14cc18627ff6f68adcf2e3261b0fc0a833243764e8098f,6.1993793996182776,f771651639f12cfc5859416af783f1215607b07677c7b2463a0b29a03c5bc852,140.53557823645758,193.33333333333334,4.1270687983659435,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R076,DEVELOPMENT,30,580.0,2.0,0.02,478dab5ce3800baaa8e6f4e1b27ebd342d71788f25a75d0206d3cb334352eee0,45159d877286dd3a2ecde5c925b452ec6aa8c7180d1a5c5b88e7271e8b65f154,281221686226622729385290335096943055323,155599508633812385683999138964455049943,18360,30,19817266af889ff9f49a4a6136f3fba6e3cac6f4f36bf78fe2ce4b8ffd164d36,3.796143145581762,8806f5b8c70af564c134780a5948230aac619b53a617fdeb0a1afcccfc787a93,185.27244479265636,193.33333333333334,3.130524890784997,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R077,DEVELOPMENT,30,580.0,2.0,0.02,3c51384a671ffbe48334388db912e148e272380cdf18d17bb08d2822dadf5ed2,33de16ad1c9fae5b6f9e0a64c81310aab23f7f43ba2153280380590b3a9017bf,130923743163849539891216231352787507406,167603206247947471645031979533373053968,18390,30,ca6ae96db71a968d8920841ed0e3ac6830615754740f61a3af097fa6263f3442,5.375974618488924,34cbf9149c3c7c8f708d4cfda65b31a2a6e5441af3cf9ecd55153cc887635504,121.14429751171444,193.33333333333334,4.787678924333314,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R080,DEVELOPMENT,30,580.0,2.0,0.02,3e647093e0e7136c608959865e93782d1ec957d9b0c226d32e88d09d554ddb75,27861a02aa24f5bf83096470a317c4924df2647d9503a21876e1239ce14d8646,258523499744009082119939300469876831213,73548857966900491120762082829316527437,18420,30,bb33ab3f1a29b5f0b9511361c2e26d123b5531f68e6658e15bdafdadf95fa433,5.403727858564721,1a52c37a0ebdf753d2b1f6035842b2e8ee6f4bfa841501674183e087e520a88e,177.4941779349864,193.33333333333334,3.2677128159800586,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R081,DEVELOPMENT,30,580.0,2.0,0.02,3d1b83586aa01d3170fe83a5780d214429159dfa6237dc88393cff00a638aa9e,bf5d7de04b77ff7b8fdec0c225012411ab8abb34f77f9b6359c1ba42a52ad722,131439103494714666902549384783127402319,87783540054514344906227378244765296731,18450,30,62d16bc3fddb280a4afc56ce1ee59486d25e350c51a27563955654d800510a70,5.7047752117611354,11fad539d46051eb37f8ab12f876eec1c578761c82d35e736ea86c1b0d7a2845,63.58020788598362,193.33333333333334,9.122335696669877,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R083,DEVELOPMENT,30,580.0,2.0,0.02,355c3949ac8ef2dbb72b2f889faba28e9787b0344742a8f01bef97b4c5eb52c6,d15f65adcef11a31eba19bc0fe4653d36076adf5b2e804b5f6d92572ca04a543,256516528286017484049804828133879109321,317783607343131159955519021559850107455,18480,30,0880d404101c4b960095be4c3eb91cc278ce4e9fac5322a830fab9f5a2c216a6,0.8433280027410576,9eb4a368969a0bf2cb6605dffb6c0945712b4ee1e9305ff071d03004da9c4bb3,186.3307127805129,193.33333333333334,3.112745029227723,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R087,DEVELOPMENT,30,580.0,2.0,0.02,6b28f701d149cea547a36e5c48ee44c0167a489c004c7eda79fc6f16d991a64b,a66cd8c57b8241a2e61d780853ee593d85a27edfa79d164b74e2d94a873106f1,32530222854719152704636265063156290499,203545931276340054239240476038972851444,18510,30,cea73f3d7e7984d77b8a7154aeaa3417064999c072e1b9b1bfe4fb7cf109891d,3.0276233855370283,f3f9dd8abf114fbacf0fdabc76b316e8b042edb1c5ea8d298339fd7bbe863b83,114.43932742653601,193.33333333333334,5.068187772881917,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R088,DEVELOPMENT,30,580.0,2.0,0.02,3317518d182ba5de07861832c23955a2d0d480307b55dce7f4fb6830970226e1,3b0f1c48e2c6badf7c86cac0f1a6fad5bb083f4739f911f201ff31c6e8ac9035,64883683668311901596707985804986780428,129560267926227984150213259789914441819,18540,30,6a8e5e4348a360be8bc61eec0ecceaefb8fa95c1f74624f41498fd3917dfe8f0,3.761468267894592,e0e17b4e44ca8dc6df00798f0d66f568bf19841a3ccde814774ac97b30c5b739,118.44539271044286,193.33333333333334,4.896771303024805,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R092,DEVELOPMENT,30,580.0,2.0,0.02,05fcf2346f4ba607a023e03195fd855b400d9c3cddc28312de6b24693142ad3b,015dc8d6a806d2cd3f22ccab062cff8cdd9e1d71fe835250d688dc0507efe186,63198632989576595969479421035166162056,72814892490391119157759965185709033643,18570,30,1c5810a6f6d9e5edf38dc3f20fec47390991fff42a7d810b18c0182b047ce532,3.2195925459848955,9c9dd037623dcb23779671538482082220defe8839bc8dea4cba5d6958476487,87.75887983403088,193.33333333333334,6.609017812179154,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R093,DEVELOPMENT,30,580.0,2.0,0.02,2b0615dd70b77420e231fb711aa351ec9e84604cd58358e5f2502c9aa3a4fa64,5d0c34eba3be1ea2267dbf8c09331da16b1707f9889def0971bf6dc317e96723,157738476050929602395986061979944928720,77787666689990368501950996999082849376,18600,30,8a7c8fbb0beff9fcd4da58b4d42e83f43299a22c956e940f86d083734c1e8b6b,5.534024091149094,4655d49266f9e45b1e6821ffa9fd59b1abd94d21181b33e20d6a4d05c2177488,183.02381914856025,193.33333333333334,3.1689864341056864,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R094,DEVELOPMENT,30,580.0,2.0,0.02,05099afe40e325db7ce37ba1c60699bb520bc09a2489d38dd16de39f51fc93e7,84d23800cff45a16eefaa84a732fc5211607db327a73756227a5eeda4360c604,64044026570675787399203428090313054842,157076950038093594300382038361327218414,18630,30,0ff39fe99711c6d7d54147f861c4d0aacb821f1c50fe2857a882fc936ab4bbb8,0.32203389662269627,88faf2f44a7a7c7651093ce4d610d8ec23db2394f8fc209d4f34471e73d450ba,174.93535793157727,193.33333333333334,3.3155104082895366,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R096,DEVELOPMENT,30,580.0,2.0,0.02,03c693bdb37b64066686c9445eae47bb15f2be2791ffd7bbb3bfb5f4c220296a,e87b187d0c61d9d0cb00a647a3355dd94bf4e7d0193cf31185d3513bc7f7d58e,163147316680532453899304383519301325098,267120590216420041453814142502762177787,18660,30,50b403a00468ca792670334fd74239baa9134a46369152929a55d1c9a2ba1ac0,4.867441091711729,048007b4ff2d2d5794d06636962a69170d18e6af7cd58ad8175386a0c918f364,58.60928770563952,193.33333333333334,9.896042465368353,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R097,DEVELOPMENT,30,580.0,2.0,0.02,3a0f68be36505cad7805a02f0f8df50fb80a72d71572f4619b9472c899b45b3d,54cf3349174b52e0eac2f876b29e3c613c3fab70f3fdc61dd75b65e5a56914fb,16681586874989031659401842702691412576,33156323215118227539072402157743047001,18690,30,94e35aa7b09ec0a4683031605a2bba632431f53ea687099b7c19ec0a8bbee4df,3.4914388979774666,c320763d05f610ad1c795756066bc0081ee2400c2ed3b25bd2bb891ce568b85a,125.91185390590483,193.33333333333334,4.606397110421706,MATERIALIZED,,0
F3BBG_N030_A2_Q002_R098,DEVELOPMENT,30,580.0,2.0,0.02,4e0df3dabea824a5390e9fc9b138b95f7bcb59a31fed52fef2db8ae9a607e00d,837b29df50544cc8d1e0cf1bd3f85984909dfde143dd068dae24d0bcc5ccdfa0,179450500196031057500116629296170888374,283331353758670581191903495126547776936,18720,30,f24fe0b9c52bb33cc2449a7525458dabd2517ed6ff06dc4fb620feed91e645f9,2.0079647172201796,b97358577063c2f3366469fd54afcb2d44e8e15c26c011ea20987c776ddd8d65,177.65886808199875,193.33333333333334,3.2646836392782825,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R001,DEVELOPMENT,30,580.0,2.0,0.04,0b0d7e535a091405ad6047634ea461db0eec6b2689146764c9b2c5688aa65ef6,f7d3352a1c4575e113ba7179ad77728af663a999e91431152802ffd0259d10b8,258196950172218170611286134060026454801,37981707256365604479215936062633870491,18750,30,72ee5f168803a9f28055d48347e73f10d750f83938727466076e7d3b4d65e46a,5.2563908305305755,e1739b1f63a24b084da14a01739b2231770b36f42c5e05eb60ec8f851001633a,63.48000687192446,193.33333333333334,9.13673499075374,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R002,DEVELOPMENT,30,580.0,2.0,0.04,58403560354293a974173d84933ec2b0f36afa0d383ec2070ba221a3620bfdcb,4d71c90c2f250db8486ff5680ca67c5f9ce726edead7a6b8a5acabd551a9f97a,39619721910029583442566711044701397945,90761727036160591320992216278454067423,18780,30,925f3b3948a5176c04f3d2cdd5e70ab3edd75c8086aea261f485b3b67fa98f95,3.804950976881997,8463dd9d33dd6eca54667ece0860472185ef0773fc9601cabf0bc901b8db4e60,106.83425845500523,193.33333333333334,5.42897014859962,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R005,DEVELOPMENT,30,580.0,2.0,0.04,23d6c303b745e742b7171aece63aa3f9bc44c192b42079abb22d6c450a7f05ff,deea230c3967d385abdffa3ac85891cce9e941a957f4222039b8f64d6744e534,31148558869623481702524275124019374664,85529641806734339002569837959807973643,18810,30,6c4e9889999f87708d66c33120f821590a8459b05d62bbb7f4a031d677fc298f,1.8742669600166417,16c24cb30e8ecd59c1981eb1e2274df35bb79dac54373a60f7702946723fe202,77.14287611955602,193.33333333333334,7.518516669006689,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R007,DEVELOPMENT,30,580.0,2.0,0.04,5bf80b1f70062aa8d6266e4f6b35c363829efb6337a863e1149456eac55394aa,a429ba7faf3c653dc032d27a738ff5d817a9a0c6743a080167d6847731edbac6,114571106437444357971059753311056117778,235648521159833285967183094361246575267,18840,30,8251b2d7ad1aa9410fd727dd48dc4c8068ed80407c677ab4632bf160d2a922d1,6.103841288314319,0047d06d883a1fb016ba08c8ffc5700be98f0b866997a7e85dd86681ce02de59,95.7863640093736,193.33333333333334,6.055141626873336,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R008,DEVELOPMENT,30,580.0,2.0,0.04,729b0856ab0611c0c1548826edb2c9b4c264a1ba2e62d5a2d92932a9f36c0139,5f799361b03d34aaf14bcb61cabac3e6f7026a5863d44edd5df7a3eac06f5d72,250016564971305017058287650424071221440,337236361681024502237810242866193854511,18870,30,c13ebfcff763e0a5ccc507134a18614b8a5a486ba1914aded7ac37c4d63ae5b5,4.351755623850952,44859441e295a7504f0e533203947479dea23c37caa4af33e19235a74812cba2,79.07579267160843,193.33333333333334,7.334735200299101,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R009,DEVELOPMENT,30,580.0,2.0,0.04,255f712114347c99248e923c64d2399bb5733a4e4e25e55abc039b407e335052,581bb929818429863361336d774ffca3ef2acc15eb4d94ad70ee246fe67388c5,34628058417057750484904432197957929105,156735757212507084522383491641802170048,18900,30,230756e397976b7f5230d5c17e8276cd99fad6b496a48d56ab7d79d9c68b94d2,5.274863179169173,add5da89648c605b5d3cb9a2cc785a867ac52f115c882a0a7ce052c3f842cc8b,72.02415961073532,193.33333333333334,8.052853419389985,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R013,DEVELOPMENT,30,580.0,2.0,0.04,565588886e8f63459a4546b2be488ca81fb3da302c4c1e49b341135195e166e5,546edc65ea90e0ea6d1574de26adf8baf9e357a3a49459cfef37630f020f237a,246229050236552207826025434770773418066,81244858113981398263494859025902772202,18930,30,af7000e34ccac22bb72fd14c259b4517867f7bec303255b40b608b2a1d14c750,1.3059124779761002,279d37a89df403cabddc91de8d2a319d6b833c5a5e2df75d2d7d503f93485d35,70.67806211635765,193.33333333333334,8.206223863992522,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R015,DEVELOPMENT,30,580.0,2.0,0.04,6e1a12dd639e0aff2e01c520a7764b928ddb40848e093e6030e53fbaf1eefbfe,714c7d3c66190d4e845d1e65b460e3316b9a8ed5d23956dc9557305f2b84b50e,75347324855626890497725855777089717472,327910789192000311090150246104161472423,18960,30,da1e2d47fc5596d092ef19ed3143726e4ad91fa16509cb0c07c42a5baeda3b55,5.821522012624707,f4718d4b50cc69f30426ba51862480b15e38bbcee3e9e9cc4502e69dbdea4fcf,58.7229441361589,193.33333333333334,9.876888983208568,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R016,DEVELOPMENT,30,580.0,2.0,0.04,418486f16101fe656e20eeb126722638e8e0fe0d3e5c2faaaa81e480b70f010a,1411c49698db568b860d331c0c69e150ebe773095346e51dda49b4e69a0895b2,319869537776877284122960261125268180181,277545921041110755440224760231520330273,18990,30,1f58833733f5b86683043928c3c916c2f0aa134e886b61f8e2fb2eefce72588c,2.786074955333312,48ecb23de955d884bfe05a71b67a842fc89815d0c227a7adcebd6445c5e21075,59.51067322593019,193.33333333333334,9.74615087613024,MATERIALIZED,,0
F3BBG_N030_A2_Q004_R019,DEVELOPMENT,30,580.0,2.0,0.04,6514c915433db13fd1e72588f16c6e588bc8229c666e6ba2cc607dc6fa1e4708,6136d04351e8592c0e9f68095bec20ede67bd339069071dedb1b7d594b0c39d7,173697647550932285278653892280324325108,151229871961223640656220226076389497108,19020,30,e59ec98c948b79edba28c62aeb0f766475cf70049f9ef8fa0e12241c3df7ce05,2.889155783771162,5cad020f8298963a0de22e6d1fde863246b7ff171a521b8dd824fc0d4cc5b48e,51.69510454269531,193.33333333333334,11.219631048835085,MATERIALIZED,,0
