simulation_unit_id,truth_state,synthetic_ground_truth_known,qpp_component_present,true_period_s,qpp_fraction,qpp_phase_rad,signal_family,n_samples,red_noise_alpha,gap_quality_regime,truth_source,truth_sha256
F3BBG_N060_A0_Q004_R001:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,23b734ac652f27754397f301b8f10391ff4aed453fd2c83e502251e827d8b6bf
F3BBG_N060_A0_Q004_R001:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,63.242380346952615,0.04,3.424189119481799,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1e832253bf789024d3db6f9533d76b54078a3dd6de82bc996fdc23aa72ff8198
F3BBG_N060_A0_Q004_R003:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,fa77aa35be6b8f6059e3e01d25d5c5a79b704d1378e8a1e4714c201500a565d7
F3BBG_N060_A0_Q004_R003:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,243.87018274795426,0.04,4.266724915588514,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9470b963eb4f7cf5adf5616f6415c1b8336c8a117d263a0f419609bc931076dd
F3BBG_N060_A0_Q004_R005:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1ca9fbb7a2f7f982f7033fa9e7612c2b201723521b6e2c445fa58cbbc3d16bec
F3BBG_N060_A0_Q004_R005:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,62.943883280514136,0.04,3.265497037762682,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,09edb035e3c5f0b6497b6c22cd61b4dc48c8031dd35566973e35b328cf9eb9a0
F3BBG_N060_A0_Q004_R007:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,217812b53bd5ff6e7971392f9b7509b1add00ef6058fee953271e32b8a95b412
F3BBG_N060_A0_Q004_R007:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,79.52961941171132,0.04,0.04419743004576681,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,f8a92c4a7259ac0a56c4c6a41a0ba7dc70eb76ab1e4776ba8f5f9459c6b61582
F3BBG_N060_A0_Q004_R012:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,6f57683428a26adae8e602fff77ea95a8ed04c1233016b3d3545d210a85074be
F3BBG_N060_A0_Q004_R012:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,135.30009427753652,0.04,5.446516695306466,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9760db2c0b85d98d124837665c24a40584b3045d0f751f2b152a9596267f9bb5
F3BBG_N060_A0_Q004_R013:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,320998e1b15df6b1f658da772f4c6a54b80ff90cf460bc0dcef547086a485d42
F3BBG_N060_A0_Q004_R013:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,42.11025107992881,0.04,1.652253401877376,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ae30affa5f2a4c159ac362b9b2a65d205ff3f6e8f2b50c8c49df73bb0d206d6c
F3BBG_N060_A0_Q004_R014:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c2b07106fd5405d91c7930de2e0150f54bddbc24e0cd87c2adb9b55160c6f532
F3BBG_N060_A0_Q004_R014:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,212.93150024693247,0.04,4.328353499126499,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,cea5856d8f4c3b2a609034e4464473098ab8067b12949ced8306254aadbedd4b
F3BBG_N060_A0_Q004_R015:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7bc6311d84ee27c5385ee32945eb7262e1ac551838fd75475a7e41888f305d36
F3BBG_N060_A0_Q004_R015:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,132.72207514743818,0.04,0.8632130591541826,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d02aa7c0e40aeb02dce287a4909361949d654c6ad8366aab3ba1b9afe4b0d6fd
F3BBG_N060_A0_Q004_R016:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,2e01a0b9cabaccaa1b08281e5a0fea3fb9aee15b541ce2300179f12c3dca233c
F3BBG_N060_A0_Q004_R016:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,266.99640230135145,0.04,5.734888922736684,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,88380cb4d7d3bddeb993544ff95b4b6126f1f01d6f73c7c6d3a0434bf70770a1
F3BBG_N060_A0_Q004_R019:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,c5497ed431e841956b8ada56ae0171ecb8d5c9458499b314164b19c9270a092b
F3BBG_N060_A0_Q004_R019:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,255.8230636903826,0.04,3.4843046888825544,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,93fb3888704fb7215e3acc0eaa6fe4ad2379114dd340bfe3652999014b4739c6
F3BBG_N060_A0_Q004_R022:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a7f103299e66e34ac457834676f154ab078f40d20a598865e345253a6a79169b
F3BBG_N060_A0_Q004_R022:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,57.707408142536416,0.04,3.6869397723769453,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e563b2f49e2e0c4eedf4014e9b4b8db41dfab8a910301e50788afd35311e97ef
F3BBG_N060_A0_Q004_R024:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,32913e19cf926f041fcf29564e71a5c1f059e22789c4f872c73f104db2e62693
F3BBG_N060_A0_Q004_R024:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,260.23949268882154,0.04,0.26816603832998326,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,960262dc5b112a897d4a16d747dbd7764f59ed8f962021c55bcdcd0226cabf6d
F3BBG_N060_A0_Q004_R027:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4015a8c76bd1d69b3442cbd3c821a34cc9889765e667ff515c8639932405c702
F3BBG_N060_A0_Q004_R027:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,194.83455429840868,0.04,2.052482358220519,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a5e1e30df032368eb473fb0c0a30cb9002b35b89a27c05cd06199eb0a1dc01e8
F3BBG_N060_A0_Q004_R031:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7469771d745923cddb52772867d7efde9dd103313581cadf9d6a3f43bcbb59f0
F3BBG_N060_A0_Q004_R031:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,56.06637235073266,0.04,1.63135928770312,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d85e4f61b1a6b05bf07d64aa13e6ee0dab0c7ff68ce1160a74cdf6c36e5fc233
F3BBG_N060_A0_Q004_R032:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,fea478820563ba82ee968391df6893997442f91de89a0e0aee986f1bab65b45d
F3BBG_N060_A0_Q004_R032:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,101.6724113749624,0.04,3.5863482162952973,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,08c449812fadd7ef774757d1c257b94fae5153552c131634f4be60fbf984e0a6
F3BBG_N060_A0_Q004_R034:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,74a1da9e594df9d6ef780cb3a6356754641edc726769b6801be4bb7b81772ca1
F3BBG_N060_A0_Q004_R034:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,52.18995656495986,0.04,6.008479559173195,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b9b994d8bc712687368117d7f535df465cb1d6279917fee318866320e658163c
F3BBG_N060_A0_Q004_R038:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a6e81fd9b16fcd7addef1304c3c7343cf2a218cbfef21e58ceac1e7e872ba5b8
F3BBG_N060_A0_Q004_R038:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,64.75288795636806,0.04,0.8200627186549816,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5a50a1be51e32b241e639202088864756fe5fe7141c9da44fcee0bca7282567f
F3BBG_N060_A0_Q004_R039:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,b0526a5f2c8caa0a5acf2a3392023f784ca746353421f96326319aa18fc6d5aa
F3BBG_N060_A0_Q004_R039:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,134.00585225258877,0.04,4.898577881094656,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7eaf95a63d44028714cd908ddcc290482de4b99c619c37fa06a32c97895af9df
F3BBG_N060_A0_Q004_R041:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7679f9fec031a08a8809cc2b21264a0ba8b9445b853eea6dd2ef6be2851693e3
F3BBG_N060_A0_Q004_R041:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,108.9264790975294,0.04,0.6031461768919383,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5ccd817a796415317987b80b2729d92ef8f7fac1ad239eeb077f2aa530a11281
F3BBG_N060_A0_Q004_R042:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,1e2012929bd5cc7df5e2bbe97249701728a38f736036f012d9554de2229c1864
F3BBG_N060_A0_Q004_R042:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,63.54264166486397,0.04,2.004285342258356,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,ea20303aa6d709d5f1a5614ae6b4ee803ea6e139f41f07a9f8250984a0c0479d
F3BBG_N060_A0_Q004_R043:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,689b0833d075d33ac33d94875e2bb6795ab637a0ec946d8ee1af25bd2d459efa
F3BBG_N060_A0_Q004_R043:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,56.07320469074047,0.04,4.373436281856432,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5e2109ac5b2ba5074c7b867d457ef180b16da709c663dbbe7aaa55a2b3327ae9
F3BBG_N060_A0_Q004_R046:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d06b3623e7013cfddfd57ea93322f166872dfa1e9631891065669ee1c8d26afe
F3BBG_N060_A0_Q004_R046:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,222.89475494986505,0.04,3.9832318504893536,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a7dd69121bf678d8c53de1d5fa0387dd8302ee719a3a69f72973646da3bfb85a
F3BBG_N060_A0_Q004_R048:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d02ec11cd5ab6e8bbbd2789640d8aa5f17a8aeb9ec7307f8aa24dea880b4e9da
F3BBG_N060_A0_Q004_R048:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,62.01372001578684,0.04,5.684199091094067,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,9522a47594debbd4c44fe00ea32036c4d9ab084ce8c374348d06f6bc649b09da
F3BBG_N060_A0_Q004_R049:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,967e3a3550746043180128a02064574c3dc48917ab7910fe06f7d5492ee4428a
F3BBG_N060_A0_Q004_R049:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,58.916716371506226,0.04,5.539573875918554,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,480a774f987dfd45ad96791c218fb3d8bbc3e2104ca50cd224e210b4ecd72299
F3BBG_N060_A0_Q004_R051:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,d46cf5a0a394c3c26b9a99a7b4092f9aa7b7952566804afe16aa4a848de3a2a1
F3BBG_N060_A0_Q004_R051:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,172.97139501086903,0.04,3.6919522923519636,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,6769e83bdf2fcd01a8882251cae12fe9fbb29199cefd00d5b6ceddb079ab9d2f
F3BBG_N060_A0_Q004_R052:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,babe8381a3f429185d6d10beee7adb11e5c39a81cb1b8b023808345babdda3d8
F3BBG_N060_A0_Q004_R052:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,299.04382158585463,0.04,2.286273994411683,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,261b908e395bc82a045e8ecfb47f28758190c025890fd3c266c584c26d82add8
F3BBG_N060_A0_Q004_R053:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,e9ae15b2dc74e09bac6ab3a44a39164a854526607f982d047d81026598e95417
F3BBG_N060_A0_Q004_R053:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,65.85602824623614,0.04,3.7869055404643697,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7db2b095f22ec6160a724b3a4fef6883193f4e13d3b9e9c23251b3e3bb1b4681
F3BBG_N060_A0_Q004_R054:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,3d36e2f749a24a21d8abd232a996171026d146fb48f1826e88bf556429989842
F3BBG_N060_A0_Q004_R054:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,144.28131735531343,0.04,3.4283039770718395,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,29064c417eacf77001991af7161b93aa394bc24a163105c0836ad2c5a7762281
F3BBG_N060_A0_Q004_R055:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,434b4c0f6368eaf9dd6169215bb84691928a51b538813b6f608847e4f43ed53e
F3BBG_N060_A0_Q004_R055:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,86.17242197858131,0.04,1.345550648312327,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,73f0551f5fd8b06fb6b281ae1ad8a0293c4a0d4b89ae1c7277513a7d2815b9f5
F3BBG_N060_A0_Q004_R058:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,04cbd198732c3b5878352353af520268ca2cadf4b95851ac775031180cf405ab
F3BBG_N060_A0_Q004_R058:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,210.70172107245762,0.04,4.491472353040301,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,a2bd7312e82df69a517888946100ee8897cfdcc2db84f505e987d6412c11284b
F3BBG_N060_A0_Q004_R060:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,b72eb73a58755344b26f466885488858ca5ea09da2f3c724060c7eaf6d773fd3
F3BBG_N060_A0_Q004_R060:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,0610e9974312f390c1e8eba3f603431bb472e98bfd75e56c43ee7e9543fa2c7a
F3BBG_N060_A0_Q004_R060:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,0b0be751c2d9f044475acf1938e24b0d919361b80d074d983b6536af32eef57d
F3BBG_N060_A0_Q004_R060:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,135.93599762818877,0.04,3.0597011887468315,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,98548634b11e9d76af47ece6358b996692b826824c913d3652c1268a576a4105
F3BBG_N060_A0_Q004_R060:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,135.93599762818877,0.04,3.0597011887468315,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,9db58b63f40a2ecb9b19642e5f8c7c2fb4907013931977448d0b825f433a4858
F3BBG_N060_A0_Q004_R060:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,135.93599762818877,0.04,3.0597011887468315,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,5c8a25c8f6af4b745bdaf5405b1f4fc33fb858e31f68909cf6601098cc06410e
F3BBG_N060_A0_Q004_R064:NULL:INTERNALMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,1bcce51c920c9d4db2af443cd5047fc8de304dedcc1642a6a65cec32e26523ea
F3BBG_N060_A0_Q004_R064:NULL:PEAKMASK,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,aa42d99d142cbd0492d17253dfb81882cc95cb47d1a62efc0b8978bfc9c30cd3
F3BBG_N060_A0_Q004_R064:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4b271f15ed55886da5058fe1da5a0a2077a874dfcbcf08c11a0ed0b0bc28df1e
F3BBG_N060_A0_Q004_R064:POS:INTERNALMASK,SYNTHETIC_QPP_PRESENT,True,True,185.83345892494046,0.04,1.1139401663015893,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,ONE_INTERNAL_NONPEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,a4584b537cad40f28d4cdfe78d1750f1131442df47213bf624c2f8c1e715c33f
F3BBG_N060_A0_Q004_R064:POS:PEAKMASK,SYNTHETIC_QPP_PRESENT,True,True,185.83345892494046,0.04,1.1139401663015893,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,PEAK_SAMPLE_MASKED,F3B2_FROZEN_GENERATOR_BINDING,34ca872881f91a6fb284b2b90f1c884c024fd0f06c185009558f91250d916375
F3BBG_N060_A0_Q004_R064:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,185.83345892494046,0.04,1.1139401663015893,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,08433b53097e245fb766573ecb94013b239fc1286d0d73dc5109b2f20643cf2d
F3BBG_N060_A0_Q004_R065:NULL:PRIMARY,SYNTHETIC_QPP_ABSENT,True,False,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NONE,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,7f5550cdc159c84bd22468a6d31a04d4e28bddfb2519e68937e655e850b9d479
F3BBG_N060_A0_Q004_R065:POS:PRIMARY,SYNTHETIC_QPP_PRESENT,True,True,127.63598363381904,0.04,3.6534078173085036,STATIONARY_ENVELOPE_MODULATED_SINUSOID,60,0.0,CONTIGUOUS_ALL_GOOD,F3B2_FROZEN_GENERATOR_BINDING,4f4479f7ea32f40dafa3d874cf0d6eea424125e868403682e2e4c48778169395
