block_id,n_samples,duration_s,red_noise_alpha,alpha_code,data_seed,peak_index,phase_rad,time_sha256,flare_sha256,noise_sha256,phase_float64_sha256,noise_mean,noise_std_ddof1,all_finite,generation_status,error
B_N015_A2_S39,15,280,2,2,39,3,3.774634520249208,b2affa5abf9fde8b802c4229d7139db383cf6ebc48330de97baeb98d89966c6f,be0b912a1764ca6fd7d26cb55413d2acaa92c000a10554d2a14d26485153fb5f,5813627b1d3a64527bdadb49f0642fdc045a39d8da62f091a92aaeb04803c625,e8ceeeaea781b4feab8f254cfa4efaff9802d6ec115cf33831cedf16d384c325,-1.7347234759768072e-19,0.0049999999999999984,True,OK,
B_N030_A0_S00,30,580,0,0,0,6,0.59016646185249555,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,7c7515e1fab7b25cf255bb56032de6824a70a033f21a5af3e9964405285011af,33c6cfb36cab176f65eccb3f291a669a01c0585a92fbc58687b7c5aa7df3e9d0,-2.8912057932946785e-20,0.005000000000000001,True,OK,
B_N030_A0_S01,30,580,0,0,1,6,4.6047090680864793,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,49d3b3781c5cf661943c512df6340647ee08d8b7f256d2836d302fd77e13dbfb,e1373c93cfa27dd695ce3d5d9be1502dc36abcbab5adc8c5f51b572e1d76cbc4,3.6140072416183479e-20,0.0050000000000000001,True,OK,
B_N030_A0_S02,30,580,0,0,2,6,6.0181433103349491,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,dbb6fdb4a617844d2fdca940e2d820bd98826f4e0e41aa523ad7c0794b808505,d573808fb0e2241ac51d7091ef2ae42fd1b6123aea3b5e67acd6235e6bceccea,1.4456028966473392e-20,0.0050000000000000001,True,OK,
B_N030_A0_S03,30,580,0,0,3,6,3.8371209688711798,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,9c5cc2a7d947ca4e1368c11139264c57b12cefa13e4f540e9753bbfde703956d,661f45fb3d7e47cf98fb3796dc43cdd09ccbbdf2eb5cd355bb0718a4410e1358,2.8912057932946785e-20,0.005000000000000001,True,OK,
B_N030_A0_S04,30,580,0,0,4,6,2.3215890429853721,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,684f8afc9fad6b3cb9ca18152ae188e53c5cd37acd58ff270256a0e6b0fc34c4,7f15512aa369969af517a674bd6b471af3d5cdac3362e285e8b6e9c82e862168,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A0_S05,30,580,0,0,5,6,1.2394354707606694,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,1ef5b2f2ec913d05701af5e20494b0c863a7b1562548940d54bffd1b6db212e0,29e077b5250d0b14b6c19bfe443ec7afbff35adfc1de88a0701fcdfc838799c5,1.4456028966473392e-20,0.0049999999999999992,True,OK,
B_N030_A0_S06,30,580,0,0,6,6,1.7868788441579175,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,ed4eb7fe4e175b0755a76db78e58bd4c9b5cb59d84bbf66f6aca191b0ce91d0f,acda013b92026150e4d88db573e66da199eb02a6dde131dcc99dd20f2ee7318f,1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N030_A0_S07,30,580,0,0,7,6,0.96524557106454623,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,fbe8472511df5d91672df82a722cefe5ae59dcda3152eb16621ec308382b9366,49da17967888bdf5cb3d851484e6e3de16d013cc0f245d756a0146cebc45e6be,-5.7824115865893569e-20,0.0049999999999999984,True,OK,
B_N030_A0_S08,30,580,0,0,8,6,1.6016041437215733,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,29287291511f731ff24272cc9be3c80ff0573b1af4c7e2f2746622943dc699e7,246515f20186d00078fc5bea8ec4007df83200b0c59ad1fd765ff45456916caa,1.3371826793987889e-19,0.0050000000000000001,True,OK,
B_N030_A0_S09,30,580,0,0,9,6,1.2484797180994371,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,92ec576f6e4ff700dca1bcbc5d92ca76953fe89d217fee48055fc4a61abaa5a6,04b892e72bb20e24bf4f544fdffc38b21d5513f38200bb76d4961abc0903ac2e,-2.6020852139652105e-19,0.0050000000000000001,True,OK,
B_N030_A0_S10,30,580,0,0,10,6,1.8915899730409416,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,68bb235f92bc29d940745c2c4b179cab6a40b35790aefad123d04af19520460a,e3bfa74d67724358df631c9f9b199b4ee1f89155ae5ac0aaf5d9d422880da597,-8.1315162936412833e-20,0.0049999999999999992,True,OK,
B_N030_A0_S11,30,580,0,0,11,6,3.8981010182389415,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5c602bdb7a5ae97723322d7a08432046ffad7ffbb4359141cf9930923e9d8069,753fdc60a68f2751a48e687d4c6ef00a6550e7778539a5e9d0d11d74f75ceb92,-2.3129646346357428e-19,0.0050000000000000001,True,OK,
B_N030_A0_S12,30,580,0,0,12,6,3.812102563132151,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,8309d575a9ea22eae3d70d0f9356e0976d9102a6a0c22cda012b2f20d215ec1b,75dd99da74c85a5ccd1bc71272b34e806bf5d19447d411c5a25b9f608d8b3ca0,0,0.0050000000000000001,True,OK,
B_N030_A0_S13,30,580,0,0,13,6,5.4751675482342179,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,69b70d50053c6143affb02a6bf188927c40d9d6d26e5853dc5fe4a311bfc10bd,968db3289cc6d9d9cf70ace3e3b1caffd18290e5593527f4f6e3d1ca660ba12f,0,0.0050000000000000001,True,OK,
B_N030_A0_S14,30,580,0,0,14,6,3.346265805163906,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5da70ed9df89396c9811eb13b85ab49ca4766f0a41c55823bb820c1f3b1f0238,2c3bad58b2d7e32fc73e5d7cc0d2fcf7486c06b86ee063a81a5598e814a21b6e,3.5959372054102566e-19,0.0050000000000000001,True,OK,
B_N030_A0_S15,30,580,0,0,15,6,1.8642444987967028,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,94faf08c249573cbbc99a2033240d907485489a0df7081e2b3cc677630e7c87b,21d4b813452bde2346e9212c4285c3b1795867549a9261674afea24855fb6009,8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N030_A0_S16,30,580,0,0,16,6,3.9993983443239469,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b67153aff6b3c9da3dc79ecea73327728bb8554deda47f65b70b463533903523,cb8685a20a563e800776ddae99b84e9b638f13485865e46239b02760daf6042c,-2.023844055306275e-19,0.0050000000000000001,True,OK,
B_N030_A0_S17,30,580,0,0,17,6,5.2086754386990899,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5c1676a523a9abf4916be560546741db2d2b1fe8d9a6355a8a7476a668437018,ee78fe1c8a7dc20b89dc3995fa6decb746be885e83b0bc03f1ae24c524c0a625,0,0.0050000000000000001,True,OK,
B_N030_A0_S18,30,580,0,0,18,6,0.34203959485912416,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,1b345c6f0bea8afd8733be39338527e5e75481dd9639e1d6b08be559501436f1,76b5aab8dad3fe256f5f7e925d39e9e0b5202f5a7c69a43466ea02f8f3e9d897,-3.6140072416183479e-20,0.0050000000000000001,True,OK,
B_N030_A0_S19,30,580,0,0,19,6,0.7583858261733587,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,e07190ab3cf6628915266114b263aacfabd1122f045c31ce1001a2293577c90a,1ba71a7126833003bbcc8ff5c63bbba6b0ed905331a8167694686694c842cc1f,3.1803263726241461e-19,0.0050000000000000001,True,OK,
B_N030_A0_S20,30,580,0,0,20,6,0.12382063149777804,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,6412028fb0c86fe1af7c0f2b600ab5ae831c99d9338f89d4c46c3d2475cce403,2bb99eda8920ded22fa869569d9352b6cb1d7423b4cffbe7dd0074d34a2d1384,1.8792837656415411e-19,0.0049999999999999992,True,OK,
B_N030_A0_S21,30,580,0,0,21,6,2.2539893752016922,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,61ee9eaeb5ecd308dc62b6623b520b0e18fcdef653d76cead88c56b60fce8795,04c0338776be3946bb3c2b19c5c9a04fba40c2670e5e3d19cfb77bc92aa67ad8,-4.336808689942018e-20,0.0049999999999999992,True,OK,
B_N030_A0_S22,30,580,0,0,22,6,4.4636816950821085,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,9da142f55812e9c3262a5fe2cfd9e08688e70b180c06830462fc9741f917b3b4,128d629e851ac5d69b20fb0d273118da12bd5f89ed570234fa2be23e953e343d,4.336808689942018e-20,0.0050000000000000001,True,OK,
B_N030_A0_S23,30,580,0,0,23,6,0.61205863701138374,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b459dfe666dfcb3cefc6d4778826f0fde8d1d732b109d66391a9a1c97600121d,bd96c15b6c81a82cf927543e1fb7632d11c8a847b2574a39041e682f30c28602,-5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N030_A0_S24,30,580,0,0,24,6,2.8068613058990493,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,a550bd1e651908cdbcf7256eeac3c9ba01a0c003fe3460f3eb0335d5c6e813d9,0ab065f8a26fc75f34d1fbd0614d3facf0ee0f68d944fc04598d3f33e366e794,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A0_S25,30,580,0,0,25,6,5.313743384335921,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5960d1ca3a3a8560326244872355c07c976f0ec568d42ac77886e67b49d00d1a,eb7081253a853a0173fb7d190fe2f75909735e962f9b4e233dbd11945cf5619f,-1.3010426069826053e-19,0.0050000000000000001,True,OK,
B_N030_A0_S26,30,580,0,0,26,6,1.5720270299442785,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b5abbb1f6078fd5b650789e07710c472c7a2b66a09aabc2aa714494402072f41,460302df9598fc51672733db9a73f3df68329b384f4ac19eb989b6f4d88fb20a,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A0_S27,30,580,0,0,27,6,0.64520652713180249,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,4e7b345ecbd7162438ab927cd211c4eb271a44954e8a7cb05945aaa1f7f463fa,d9571c14eba3bfcf829f0e54ff7588c696df33058f5a95f65d1af8d56a41e8d8,4.336808689942018e-20,0.005000000000000001,True,OK,
B_N030_A0_S28,30,580,0,0,28,6,5.1326971994392006,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,d683fbf1c29a56686574e4eb559cc459a65ffa48b9ab5b77d456d320e4ccf57d,aa4cf4d20ce0973d647e7250e0c4ef73c06918290e03982abc3109fedcbcf78e,5.7824115865893569e-20,0.005000000000000001,True,OK,
B_N030_A0_S29,30,580,0,0,29,6,4.682956528647459,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,84d45509a2eb68222612fcd89e8b9213f89faea9551c426ae420ffbfd23a9c8b,765e4799b150a0f71ec441e3a874d426985b66b90aed287e1dbe4fe977cc1670,-4.6982094141038527e-20,0.0050000000000000001,True,OK,
B_N030_A0_S30,30,580,0,0,30,6,4.4925028042949622,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,bafb1ad07add47d0119faa5972653678b7554732a6c908321fb1957f408290a8,d439e5df784dbd69ddd7783af842bf490ae023a8a5b1a7ce0366bc7c111cbda1,8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N030_A0_S31,30,580,0,0,31,6,6.1561110909961041,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,609abaa0f1a76c16dad849bdc6bf29a7c0b483b0415329894b24460a230ffeb4,deccc5321cc9c3e764ef5a7a9373b14833d993da4b717621f228e84f1111fbbd,-3.6140072416183481e-21,0.0050000000000000001,True,OK,
B_N030_A0_S32,30,580,0,0,32,6,0.0019714556641490708,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,94a4ff6b43605ed3c54bbe9f77330c61040db65c85838c089e2474ab3d45faca,d164d1f8e5c1ca6aa030c5663b293c8297f6118f041e9602ddc17075029b1c04,1.3010426069826053e-19,0.0049999999999999992,True,OK,
B_N030_A0_S33,30,580,0,0,33,6,0.95797562915089585,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,2e570e581bf0622c4811cb657ec8bb89c335827b8d5aee9127b83e19cd74022e,de183d212414b23537363f27971e9610bf5089a119c2391a245d4e33b5432fdf,2.023844055306275e-19,0.0050000000000000001,True,OK,
B_N030_A0_S34,30,580,0,0,34,6,2.7841856597674335,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,ca879bb4dd4ec51af3245fed4eeb4c6f66855a0027b81b5b35e89f2ca285cdeb,5362e5b2600ef0fff40a242af90cf61c59362c227d5fd4d41bbcaec8038f7759,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A0_S35,30,580,0,0,35,6,4.8749407297790111,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,1e40ca22549f8b9b6f5178771fb6e3ffa13ea850651da2cd37b8b988627c2001,62331c0bb20b429496aa9b899a2099b1837242f3fd3f67b59843c5f79d6ee064,2.8912057932946785e-20,0.005000000000000001,True,OK,
B_N030_A0_S36,30,580,0,0,36,6,4.6892010969966558,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,49ec8d70538a02bc78d8bd0bff31393571d5e8b4191cba6a5032cf9a42b43bae,e588c70edd8b83327315df88e443d83183ee57c1995f6ee7ae1fa1a23aef8ddd,-2.023844055306275e-19,0.0050000000000000001,True,OK,
B_N030_A0_S37,30,580,0,0,37,6,1.6535110107482167,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,1d08c938ddcbe30825f8aa6e4b40c224c23524f0297150c958264da4eaf8de6f,684fb3b08da050ff506aaf9c7370c951bae4b5f81a70b59fb4764fd43e400104,-2.8912057932946785e-20,0.005000000000000001,True,OK,
B_N030_A0_S38,30,580,0,0,38,6,1.9113700598871985,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,bb4ef4a0959e4f66cc1d300085265015fe51961713e87fee9afc9557623dd745,e7e26f07195454aa39d4acd3e2a9e3a6757c93c865772770c360174f2184ac15,-1.7347234759768072e-19,0.0050000000000000001,True,OK,
B_N030_A0_S39,30,580,0,0,39,6,3.6467998326207085,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,86eed07058ae441b2465ba2778b2acbbc8720a71aa686fe49b76f3bd8bcbb110,d80d70e4eeb9b10a4ce49128cfb809a5ce1cba0751d958d12ae4700d7ce180f2,2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A1_S00,30,580,1,1,0,6,5.6452334183976411,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,575c12666178221a4ec02b49ef5c537446ab9057757ba278a6df1f3241affc76,4ae63f36ed9225442adef2ce8b5c45f5719f9b74b6e0075759b414c8d1b0d6d5,-4.336808689942018e-20,0.0049999999999999984,True,OK,
B_N030_A1_S01,30,580,1,1,1,6,1.4345304863199368,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,9559515a26c5068e927da2f5168d0d39f2cd38aa28a6c6a3cab123f74b867ec4,5959880f4ddb93cca9801e1f0c46f24e51c4e2982bc7fd5e13c046f37a6869f1,1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N030_A1_S02,30,580,1,1,2,6,1.1579698274240373,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,acd0370d909dea3de4f3f987bc07af25f9820a43da2bb27b9da839591cb16b69,51a364d0f181a5e6650109bbdf6e6f98937752d14fdc612e20d556c0135f2f44,-5.7824115865893569e-20,0.0050000000000000001,True,OK,
B_N030_A1_S03,30,580,1,1,3,6,5.19576955435332,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,5b495069ef37822e14e521778a4d15d927b89e0520266f84d2673303507b0af9,0b9a5de1a92a262cdd5af809c433960ffdc9d89317e78abdcfaf7438a077e48f,2.8912057932946783e-19,0.0049999999999999992,True,OK,
B_N030_A1_S04,30,580,1,1,4,6,4.6852644094348852,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b93d65d416b1445de1146ffb90b0882c7d34e8356bc3d009d72b7d10396638d8,75b9638bfa568016675b0da4aab10aac3ee4f961d00981fd22a252b7a417dd16,2.8912057932946785e-20,0.0049999999999999992,True,OK,
B_N030_A1_S05,30,580,1,1,5,6,4.4135893466804621,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,9582b8d7b139e1d698a586f92dd9c5914ee82ed2499c9bafb3f288963fa4f6bc,934d51e23df2eda8499170af76446f7319585384aea51b315b17ba7cfe89d6a4,-7.2280144832366961e-21,0.0050000000000000001,True,OK,
B_N030_A1_S06,30,580,1,1,6,6,2.7251907600878935,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,c42f432b2d85d89dc96efd1a7f02595b5e494af091cd4cd678611161c7034792,c94985c4bd213bc0105c0ea0bcc145c9d75574b6a2964632145ab7b88ef7f41b,-8.9446679230054111e-20,0.0050000000000000001,True,OK,
B_N030_A1_S07,30,580,1,1,7,6,5.9708016560022852,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,3c78009c0c7fc318636910dea85f85a9057a3851697b2d5a18bd9ac5bfc98128,e34539ca72d997c2caa13d601dad004270fd2f03225da97d1e026931a8112678,-1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N030_A1_S08,30,580,1,1,8,6,1.7444337148929903,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,a78a81b9082791075425ce230a1d15f094ec015ce7a1d6a95e481a3d97372ed3,cd6e4bbb5105fc992433934429a5f314e2a82785b9b0424b0bcb3fca3ce4e076,1.7527935121848989e-19,0.0050000000000000001,True,OK,
B_N030_A1_S09,30,580,1,1,9,6,5.3819226299953264,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,b659cbe29c14bb1354b0bcab4a9de5194438c41391f8e40744a97caa3b134166,e93aeda6bf437969eb34a525c998153dd159ddbfa9013a9e8af16bccbc3e6701,-8.673617379884036e-20,0.005000000000000001,True,OK,
B_N030_A1_S10,30,580,1,1,10,6,6.173754915161842,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,994d411e21211cdf2847ce711d8710be84d739103a30a6d1083df28e9cb04ff3,b4aef4694454efda543f671ef55ac034fe0f2ee0b91d1534e561f95ac729583e,0,0.0050000000000000001,True,OK,
B_N030_A1_S11,30,580,1,1,11,6,3.9668876997712124,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,e9725635a9fea0f9e50efda1a9810ce1b088943b3fd7d3215b93e7b681729f81,b3f021a56cbe1f242a769d8e0913e80e83add7231516e97afed66957d2875d0d,-2.8912057932946785e-20,0.0050000000000000001,True,OK,
B_N030_A1_S12,30,580,1,1,12,6,1.5359110026955112,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,4ca9c114abc08548cf8a857fdc7a6b9b47e75237d5e541fc78149e1a94ad792c,58df9c661839994fbd669cdcc70e3abbdf17561cd80f50fb7bdbb260e85d8b95,-1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N030_A1_S13,30,580,1,1,13,6,3.0565465405996051,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,6703e79901fa67ce34d84ec8272daf333c9a43b0b5d7640ad986769770b9ee6b,5f8dbbcc33174ba07b169cdebb958198d366fa4a2bb443f59ed928ecc4abce6f,8.673617379884036e-20,0.0050000000000000001,True,OK,
B_N030_A1_S14,30,580,1,1,14,6,3.3766327767115545,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,210db2706ef304c618395775c3fd5ccdbb65d6aa153502a2bfa57c0387058b07,7531a6fd6e2dedcfe61a4819f9d7091fe6703e5e3c7262bb08a5882ea20f4983,-7.2280144832366958e-20,0.0049999999999999992,True,OK,
B_N030_A1_S15,30,580,1,1,15,6,1.7291967067985619,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,9f371796ef34ea78b48c79736520487ee1f1af9ff761cf5aa11e629fef1cd41b,4ce43ff20b04cf8605da989cd48ebb36b4087c21098ff5782240380c74472334,-1.1564823173178714e-19,0.0049999999999999992,True,OK,
B_N030_A1_S16,30,580,1,1,16,6,3.0369888260428302,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,11bd8f44433806ec14a7d5a2e3c40e22c08949a44b4ab3b6c18e8728c7235a85,f95d203e6191aaeb73a4c0d30e571d38415d30090fbff61911807e7f1a8a74d6,1.4456028966473392e-19,0.0050000000000000001,True,OK,
B_N030_A1_S17,30,580,1,1,17,6,6.1775491978446615,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,efb4e33e1f147ebf16ab8cb32f410c85165b880e612466e204cccf1cf0d5e05a,3b04fac279b1639c4f8891912c13aea49549b6dc5c2898aec7a30d94f8bc588f,2.8912057932946783e-19,0.0050000000000000001,True,OK,
B_N030_A1_S18,30,580,1,1,18,6,5.5764506774120095,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,da165e154f18d83f80de7da34cba88d9f6bb5dc9f3d9c3d397b93fb86d18c47e,e06aaaff12651de2d19e771d9af7b0780bede7b1bc7cd992f6fa8d4175ed5f62,-4.336808689942018e-20,0.0049999999999999992,True,OK,
B_N030_A1_S19,30,580,1,1,19,6,1.8265176408683206,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,35e2c1cf573852e931f8e2751a16eb14afd6d77e6e4e7e51e766aa9f50d554cd,cce419a7894cab775937f109696dae3480aea69a33c113d5bdad48ddb8223b33,-1.1564823173178714e-19,0.0050000000000000001,True,OK,
B_N030_A1_S20,30,580,1,1,20,6,6.1343211786510112,e2ec0c9026e832e479e3364b90393c86d6f40901ee7b6639265afc71709d4b64,065968bfac7c236c22be24c944965083f74c0ccf33729355c5a4030c776d5070,e6909d978a16b8e95b63155668a75408708da90f86c9c94c622a1e09047a8e34,15d4b68efdee880596898777c5e2b18422587819dc43803a42be6b131879c8ce,2.7466455036299444e-19,0.0050000000000000001,True,OK,
